"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Alabama","Morgan","01","103","2022-02-20",28,"Good","PM2.5","01-103-0011",1
"Alabama","Morgan","01","103","2022-02-21",44,"Good","PM2.5","01-103-0011",1
"Alabama","Morgan","01","103","2022-02-22",38,"Good","PM2.5","01-103-0011",1
"Alabama","Morgan","01","103","2022-02-23",20,"Good","PM2.5","01-103-0011",1
"Alabama","Morgan","01","103","2022-02-24",33,"Good","PM2.5","01-103-0011",1
"Alabama","Morgan","01","103","2022-02-25",21,"Good","PM2.5","01-103-0011",1
"Alabama","Morgan","01","103","2022-02-26",40,"Good","PM2.5","01-103-0011",1
"Alabama","Morgan","01","103","2022-02-27",25,"Good","PM2.5","01-103-0011",1
"Alabama","Morgan","01","103","2022-02-28",26,"Good","PM2.5","01-103-0011",1
"Alabama","Russell","01","113","2022-01-01",25,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-02",18,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-03",17,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-04",25,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-05",50,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-06",46,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-07",24,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-08",37,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-09",33,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-10",7,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-11",26,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-12",43,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-13",52,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-14",41,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-15",60,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-16",18,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-17",20,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-19",40,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-20",46,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-21",43,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-22",44,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-23",46,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-24",49,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-25",44,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-26",42,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-27",64,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-28",62,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-29",25,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-30",70,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-01-31",60,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-02",54,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-03",40,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-04",8,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-05",28,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-06",24,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-07",33,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-08",44,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-09",38,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-10",58,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-11",83,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-12",74,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-13",27,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-14",45,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-15",91,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-16",69,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-17",34,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-18",18,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-19",28,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-20",63,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-21",50,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-22",44,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-23",35,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-24",47,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-25",19,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-26",25,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-27",53,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2022-02-28",21,"Good","PM2.5","01-113-0003",1
"Alabama","Sumter","01","119","2022-01-01",21,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-02",13,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-03",25,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-04",21,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-05",19,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-06",10,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-07",18,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-08",27,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-09",25,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-10",10,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-11",10,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-12",17,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-13",19,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-14",17,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-15",20,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-16",11,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-17",18,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-18",18,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-19",20,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-20",13,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-21",27,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-22",15,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-23",22,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-24",24,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-25",41,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-26",18,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-27",35,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-28",22,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-29",3,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-30",18,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-01-31",31,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-02",38,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-03",8,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-04",16,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-05",18,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-06",21,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-07",26,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-08",16,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-09",18,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-10",32,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-11",51,"Moderate","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-12",42,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-13",10,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-14",15,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-15",37,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-16",49,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-17",20,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-18",17,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-19",14,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-20",23,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-21",40,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-22",33,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-23",23,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-24",28,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-25",8,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-26",25,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-27",13,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2022-02-28",23,"Good","PM2.5","01-119-0003",1
"Alabama","Tuscaloosa","01","125","2022-01-02",10,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-01-05",35,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-01-08",25,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-01-11",15,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-01-14",20,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-01-17",20,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-01-20",21,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-01-23",30,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-01-26",25,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-01-29",20,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-02-01",55,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-02-04",14,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-02-07",30,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-02-10",55,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-02-13",14,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-02-16",62,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2022-02-22",35,"Good","PM2.5","01-125-0004",1
"Alaska","Denali ","02","068","2022-01-01",34,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-02",33,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-03",32,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-04",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-05",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-06",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-07",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-08",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-09",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-10",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-11",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-12",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-13",43,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-14",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-15",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-16",31,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-17",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-18",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-19",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-20",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-21",42,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-22",42,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-23",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-24",43,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-25",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-26",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-27",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-28",33,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-29",31,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-30",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-01-31",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-01",43,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-02",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-03",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-04",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-05",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-06",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-07",33,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-08",30,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-09",34,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-10",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-11",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-12",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-13",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-14",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-15",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-16",34,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-17",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-18",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-19",34,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-20",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-21",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-22",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-23",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-24",45,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-25",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-26",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-27",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-02-28",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-01",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-02",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-03",42,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-04",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-05",43,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-06",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-07",43,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-08",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-09",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-10",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-11",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-12",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-13",43,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-14",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-15",42,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-16",43,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-17",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-18",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-19",34,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-20",33,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-21",32,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-22",31,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-23",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-24",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-25",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-26",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-27",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-28",45,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-29",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-30",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2022-03-31",42,"Good","Ozone","02-068-0003",1
"Arizona","Apache","04","001","2022-01-01",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-02",10,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-03",26,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-04",16,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-05",11,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2022-01-06",10,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-07",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-08",9,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-09",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-10",10,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-11",6,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2022-01-12",9,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-13",14,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-14",8,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-15",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-16",11,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-17",17,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2022-01-18",8,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-19",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-20",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-21",16,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-22",10,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-23",10,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2022-01-24",12,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2022-01-25",12,"Good","PM10","04-001-1003",1
